totalClassCount,coveredClassCount,totalMethodCount,coveredMethodCount,totalLineCount,coveredLineCount,totalBranchCount,coveredBranchCount,testedClass,testName
1,1,8,8,15,15,6,6,be.thibber.gamification.vehicle.Vehicle,VehicleTest
