totalClassCount,coveredClassCount,totalMethodCount,coveredMethodCount,totalLineCount,coveredLineCount,totalBranchCount,coveredBranchCount,testedClass,testName
1,1,8,7,14,12,0,0,be.thibber.gamification.Coords,CoordsTest
1,1,8,4,14,6,0,0,be.thibber.gamification.Coords,CoordsTest.returnValueTest
1,1,8,7,14,12,0,0,be.thibber.gamification.Coords,CoordsTest
1,1,8,6,14,9,0,0,be.thibber.gamification.Coords,CoordsTest.moveValueTest
1,1,8,7,14,10,0,0,be.thibber.gamification.Coords,CoordsTest
