totalClassCount,coveredClassCount,totalMethodCount,coveredMethodCount,totalLineCount,coveredLineCount,totalBranchCount,coveredBranchCount,testedClass,testName
1,1,8,8,14,14,0,0,be.thibber.gamification.Coords,CoordsTest
1,1,8,8,14,14,0,0,be.thibber.gamification.Coords,CoordsTest
1,1,8,8,14,14,0,0,be.thibber.gamification.Coords,CoordsTest
1,1,3,3,4,4,0,0,be.thibber.gamification.Person,PersonTest.test_GetNamePerson
